doc_id,doc_title,collection_dir,collection_code,collection_name,collection_label,work_code,work_title_hint,scene_index,scene,source,target,relation_type_raw,relation_type,weight,evidence,evidence_line_ids,derived_by,llm_confidence
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,7,【第七场】,孟良,焦赞,礼节/隶属,礼节/隶属,1,"且住,焦赞一死,叫我有何脸面,去见元帅。也罢,不免拜谢圣恩,寻个自尽了罢。",pdf_01000000__01001002___575bd35247__line__000111,mention,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,8,【第八场】,杨延昭,家院,对话/应答,对话,3,"孟良盗骨无音信,好叫本帅挂在心。",pdf_01000000__01001002___575bd35247__line__000115,adjacency,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,8,【第八场】,家院,杨延昭,对话/应答,对话,2,少站一时。启禀元帅:小番要见。,pdf_01000000__01001002___575bd35247__line__000115,adjacency,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,8,【第八场】,家院,程宣,对话/应答,对话,1,"小番,元帅传你,小心了。",pdf_01000000__01001002___575bd35247__line__000115,adjacency,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,8,【第八场】,程宣,杨延昭,对话/应答,对话,14,"是。元帅在哪里,元帅在哪里?",pdf_01000000__01001002___575bd35247__line__000115,adjacency,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,8,【第八场】,杨延昭,程宣,对话/应答,对话,13,"哽,胆大小番,见了本帅,为何不跪?",pdf_01000000__01001002___575bd35247__line__000115,adjacency,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,8,【第八场】,杨延昭,孟良,提及,提及,1,"孟良盗骨无音信,好叫本帅挂在心。",pdf_01000000__01001002___575bd35247__line__000115,mention,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,8,【第八场】,杨延昭,程宣,提及,提及,1,"程宣,你奉何人所差?",pdf_01000000__01001002___575bd35247__line__000115,mention,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,8,【第八场】,杨延昭,焦赞,提及,提及,1,"哎呀!听说焦赞丧番营,汗马功劳一旦倾。",pdf_01000000__01001002___575bd35247__line__000117,mention,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,8,【第八场】,杨延昭,焦赞,命令/请求,命令,1,"哎呀!听说是二贤弟命丧北洲,焦赞,孟良,哎呀!",pdf_01000000__01001002___575bd35247__line__000117,mention,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,8,【第八场】,杨延昭,孟良,命令/请求,命令,1,"哎呀!听说是二贤弟命丧北洲,焦赞,孟良,哎呀!",pdf_01000000__01001002___575bd35247__line__000117,mention,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,10,【第十场】,杨延昭,赵德芳,对话/应答,对话,3,我杨家保宋主心血用尽，最可叹焦孟将他命丧番营。宗保儿搀为父病房来进，休得要惊动了年迈太君。,pdf_01000000__01001002___575bd35247__line__000131,adjacency,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,10,【第十场】,赵德芳,杨宗保,对话/应答,对话,5,来至在郡马府忙下金镫，（四大铠、大太监同下。）,pdf_01000000__01001002___575bd35247__line__000135,adjacency,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,10,【第十场】,杨宗保,赵德芳,对话/应答,对话,5,迎接千岁。,pdf_01000000__01001002___575bd35247__line__000137,adjacency,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,10,【第十场】,赵德芳,杨延昭,对话/应答,对话,3,带路。,pdf_01000000__01001002___575bd35247__line__000143,adjacency,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,10,【第十场】,杨延昭,杨宗保,对话/应答,对话,2,哦。,pdf_01000000__01001002___575bd35247__line__000165；pdf_01000000__01001002___575bd35247__line__000175,adjacency,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,10,【第十场】,杨宗保,佘太君,对话/应答,对话,1,有请祖母、娘亲。,pdf_01000000__01001002___575bd35247__line__000223,adjacency,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,10,【第十场】,佘太君,柴夫人,对话/应答,对话,2,"听说宗保一声请,",pdf_01000000__01001002___575bd35247__line__000223,adjacency,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,10,【第十场】,柴夫人,佘太君,对话/应答,对话,1,急忙上前问分明。,pdf_01000000__01001002___575bd35247__line__000223,adjacency,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,10,【第十场】,佘太君,杨延昭,对话/应答,对话,2,我儿醒来。,pdf_01000000__01001002___575bd35247__line__000223,adjacency,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,10,【第十场】,杨延昭,柴夫人,对话/应答,对话,1,"耳边厢又听得有人声音,",pdf_01000000__01001002___575bd35247__line__000223,adjacency,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,10,【第十场】,柴夫人,杨延昭,对话/应答,对话,1,哎呀!,pdf_01000000__01001002___575bd35247__line__000223,adjacency,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,10,【第十场】,杨宗保,杨延昭,对话/应答,对话,1,爹爹吓!,pdf_01000000__01001002___575bd35247__line__000223,adjacency,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,10,【第十场】,杨延昭,佘太君,对话/应答,对话,2,"我面前站定了许多鬼魂。焦克明在一旁心怀愤愤,那孟、孟、孟佩仓笑嘻嘻,拱手相迎。小岳胜在一旁威风凛凛,啊,",pdf_01000000__01001002___575bd35247__line__000223,adjacency,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,10,【第十场】,柴夫人,赵德芳,对话/应答,对话,1,怎不叫人痛在心。,pdf_01000000__01001002___575bd35247__line__000223,adjacency,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,10,【第十场】,杨延昭,柴夫人,提及,提及,1,"柴夫人近前来夫有话论,必须要早晚间侍奉娘亲。",pdf_01000000__01001002___575bd35247__line__000223,mention,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,10,【第十场】,杨延昭,柴夫人,礼节/隶属,礼节/隶属,1,"宗保儿跪床前听父教训:必须要秉忠心扶保乾坤。柴夫人,宗保儿,将我搀定,杨延昭离病床叩谢龙恩。再不能与我主把狼烟扫尽,再不能与我主在那万马军营。叩罢头抽身起站立不",pdf_01000000__01001002___575bd35247__line__000223,mention,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,10,【第十场】,杨延昭,杨宗保,同场共现,同场共现,1,（杨宗保搀杨延昭同上。）,,stage_direction,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,2,【第二场】,杨继业,杨延昭,告知,告知,3,"父尸骸在北国洪羊洞,望乡台第三层那才是真",pdf_01000000__01001002___575bd35247__line__000057,llm,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,2,【第二场】,杨延昭,孟良,命令,命令,3,"我有意命贤弟,二下番营盗骨",pdf_01000000__01001002___575bd35247__line__000057,llm,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,2,【第二场】,孟良,杨延昭,服从,服从,2,"未将好比元帅跨下之骑,扬鞭就走",pdf_01000000__01001002___575bd35247__line__000057,llm,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,3,【第三场】,家院,焦赞,汇报,汇报,1,忙将机密事，报与老爷知。,pdf_01000000__01001002___575bd35247__line__000075,llm,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,3,【第三场】,焦赞,家院,命令,命令,1,家院，倘若元帅要问，就说我染病在床。,,llm,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,6,【第六场】,孟良,程宣,命令,命令,1,孟良盘问程宣并承诺带其回南朝,,llm,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,6,【第六场】,程宣,孟良,协助,协助,1,程宣告知洪羊洞位置并决定报信,,llm,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,6,【第六场】,焦赞,程宣,命令,命令,1,焦赞喝问程宣是否看见红脸大汉,,llm,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,6,【第六场】,程宣,焦赞,评价,评价,1,程宣认为焦赞不是好人，定是刺杀孟二爷的,,llm,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,7,【第七场】,孟良,程宣,旁观,旁观,1,程宣目睹孟良自刎,,llm,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,7,【第七场】,程宣,孟良,协助,协助,1,程宣掩埋孟良尸体,,llm,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,8,【第八场】,程宣,杨延昭,汇报,汇报,3,程宣向杨延昭报告孟良、焦赞死讯,,llm,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,8,【第八场】,杨延昭,程宣,命令,命令,2,杨延昭命令程宣小心护送尸骨,,llm,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,8,【第八场】,杨延昭,孟良,提及,提及,2,杨延昭询问孟良下落并哀悼,,llm,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,8,【第八场】,杨延昭,焦赞,提及,提及,2,杨延昭听闻焦赞死讯悲痛,,llm,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,10,【第十场】,杨延昭,赵德芳,汇报,汇报,3,杨延昭向赵德芳诉说病情起因及焦孟丧命,,llm,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,10,【第十场】,杨延昭,柴夫人,命令,命令,2,杨延昭嘱托柴夫人早晚间侍奉娘亲,,llm,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,10,【第十场】,杨延昭,杨宗保,命令,命令,2,杨延昭教训宗保必须忠心扶保乾坤,,llm,
pdf_01000000__01001002___575bd35247,洪羊洞,01000000,1000000,《戏考》,《戏考》（1000000）,01001002,洪羊洞,10,【第十场】,赵德芳,佘太君,劝阻,劝阻,1,赵德芳劝太君休要珠泪淋淋，表示千斤担由他担承,,llm,
pdf_01000000__01001004___c0c4e6569b,乌盆计,01000000,1000000,《戏考》,《戏考》（1000000）,01001004,乌盆计【后本】,1,【第一场】,张别古,赵大,对话/应答,对话,16,哽唬。,pdf_01000000__01001004___c0c4e6569b__line__000027,adjacency,
pdf_01000000__01001004___c0c4e6569b,乌盆计,01000000,1000000,《戏考》,《戏考》（1000000）,01001004,乌盆计【后本】,1,【第一场】,赵大,张别古,对话/应答,对话,16,忽听叫赵大，胆战又如麻。纵然将事发，我有钱也不怕。,pdf_01000000__01001004___c0c4e6569b__line__000031,adjacency,
pdf_01000000__01001004___c0c4e6569b,乌盆计,01000000,1000000,《戏考》,《戏考》（1000000）,01001004,乌盆计【后本】,1,【第一场】,张别古,刘世昌,对话/应答,对话,23,"吓,老天哪,老天!我想赵大与我一样之人,为何他就会发起财了?嗳:莫道东风常向北,北风也有向南时。",pdf_01000000__01001004___c0c4e6569b__line__000065,adjacency,
pdf_01000000__01001004___c0c4e6569b,乌盆计,01000000,1000000,《戏考》,《戏考》（1000000）,01001004,乌盆计【后本】,1,【第一场】,刘世昌,张别古,对话/应答,对话,23,张别古!,pdf_01000000__01001004___c0c4e6569b__line__000065,adjacency,
pdf_01000000__01001004___c0c4e6569b,乌盆计,01000000,1000000,《戏考》,《戏考》（1000000）,01001004,乌盆计【后本】,1,【第一场】,张别古,赵大,提及,提及,1,赵大，赵大……,pdf_01000000__01001004___c0c4e6569b__line__000035,mention,
pdf_01000000__01001004___c0c4e6569b,乌盆计,01000000,1000000,《戏考》,《戏考》（1000000）,01001004,乌盆计【后本】,1,【第一场】,张别古,赵大,问答,对话,1,"吓,老天哪,老天!我想赵大与我一样之人,为何他就会发起财了?嗳:莫道东风常向北,北风也有向南时。",pdf_01000000__01001004___c0c4e6569b__line__000065,mention,
pdf_01000000__01001004___c0c4e6569b,乌盆计,01000000,1000000,《戏考》,《戏考》（1000000）,01001004,乌盆计【后本】,1,【第一场】,刘世昌,张别古,提及,提及,2,张别古!,pdf_01000000__01001004___c0c4e6569b__line__000065,mention,
pdf_01000000__01001004___c0c4e6569b,乌盆计,01000000,1000000,《戏考》,《戏考》（1000000）,01001004,乌盆计【后本】,1,【第一场】,刘世昌,赵大,命令/请求,命令,1,"务农为本颇有家财。奉母命上京去做买卖,贩卖绸缎倒也生财。主仆离家有一载,归清账目转回家来。行至在定远县关外,忽然间大雨就洒下来。路过了赵大窑门外,借宿谁知惹祸灾",pdf_01000000__01001004___c0c4e6569b__line__000065,mention,
