doc_id,doc_title,collection_dir,collection_code,collection_name,collection_label,work_code,work_title_hint,theme_a,theme_b,cooccurrence_weight,evidence,derived_by
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,战争,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,战争,苦难,1,【第四场】,scene_cooccurrence
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,权谋,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,离散,舍己为人,1,【第五场】,scene_cooccurrence
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,亲情,情爱,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,亲情,战争,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,情爱,战争,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,亲情,权谋,1,【第四场】,scene_cooccurrence
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,亲情,虚伪和睦,1,【第四场】,scene_cooccurrence
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,仁政与暴虐,忠义,1,【第三场】,scene_cooccurrence
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,仁政与暴虐,权力与牺牲,1,【第三场】,scene_cooccurrence
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,同宗相残,忠义,1,【第五场】,scene_cooccurrence
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,同宗相残,权力争夺,1,【第五场】,scene_cooccurrence
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,同宗相残,被迫屈服,1,【第五场】,scene_cooccurrence
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,忠义,战争,1,【第一场】,scene_cooccurrence
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,忠义,投降与抵抗,1,【第一场】,scene_cooccurrence
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,忠义,权力与牺牲,1,【第三场】,scene_cooccurrence
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,忠义,权力争夺,1,【第五场】,scene_cooccurrence
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,忠义,被迫屈服,1,【第五场】,scene_cooccurrence
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,战争,投降与抵抗,1,【第一场】,scene_cooccurrence
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,权力争夺,被迫屈服,1,【第五场】,scene_cooccurrence
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,权谋,虚伪和睦,1,【第四场】,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,亲情,情爱,2,【第六场】,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,情爱,离散,2,【第五场】,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,买卖,情爱,1,【第五场】,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,买卖,收养,1,【第五场】,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,买卖,离散,1,【第五场】,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,亲情,善行,1,【第二场】,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,亲情,因果报应,1,【第六场】,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,亲情,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,亲情,忠义,1,【第二场】,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,亲情,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,亲情,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,亲情,贫寒,1,【第四场】,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,亲情,身世,1,【第四场】,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,善行,子嗣,1,【第三场】,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,善行,忠义,1,【第二场】,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,善行,报恩,1,【第三场】,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,因果报应,情爱,1,【第六场】,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,子嗣,报恩,1,【第三场】,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,家国,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,家国,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,家国,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,忠义,情爱,1,【第一场】,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,忠义,道德抉择,1,【第一场】,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,情爱,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,情爱,收养,1,【第五场】,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,情爱,道德抉择,1,【第一场】,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,战争,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,收养,离散,1,【第五场】,scene_cooccurrence
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,贫寒,身世,1,【第四场】,scene_cooccurrence
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,亲情,公案,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,亲情,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,亲情,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,亲情,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,亲情,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,亲情,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,公案,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,公案,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,公案,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,公案,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,公案,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,家国,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,家国,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,家国,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,家国,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,忠义,执法严明,1,【第一场】,scene_cooccurrence
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,忠义,权力压迫,1,【第二场】,scene_cooccurrence
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,忠义,权谋,1,【第二场】,scene_cooccurrence
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,情爱,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,情爱,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,情爱,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,战争,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,战争,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,权力压迫,权谋,1,【第二场】,scene_cooccurrence
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,权谋,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,忠义,权谋,3,【第二场】,scene_cooccurrence
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,复仇,忠义,2,【第二场】,scene_cooccurrence
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,复仇,权谋,2,【第二场】,scene_cooccurrence
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,亲情,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,亲情,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,困境与转机,复仇,1,【第二场】,scene_cooccurrence
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,困境与转机,忠义,1,【第二场】,scene_cooccurrence
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,困境与转机,权谋,1,【第二场】,scene_cooccurrence
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,复仇,悲情,1,【第六场】,scene_cooccurrence
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,复仇,感恩,1,【第六场】,scene_cooccurrence
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,家国,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,忠义,悲情,1,【第一场】,scene_cooccurrence
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,忠义,误会,1,【第七场】,scene_cooccurrence
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,忠义,隐士相助,1,【第一场】,scene_cooccurrence
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,悲情,感恩,1,【第六场】,scene_cooccurrence
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,悲情,权谋,1,【第五场】,scene_cooccurrence
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,悲情,身份伪装,1,【第五场】,scene_cooccurrence
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,悲情,隐士相助,1,【第一场】,scene_cooccurrence
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,权谋,误会,1,【第七场】,scene_cooccurrence
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,权谋,身份伪装,1,【第五场】,scene_cooccurrence
