doc_id,doc_title,collection_dir,collection_code,collection_name,collection_label,work_code,work_title_hint,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,2,【第二场】,【第二场】,权谋,权谋,1,吕伯奢；家人；曹操；童儿；陈宫,曹操与陈宫路遇吕伯奢，被邀至庄中。吕伯奢外出沽酒，曹操疑其告密，不顾陈宫劝阻，执意提剑欲杀吕家满门。,llm
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,2,【第二场】,【第二场】,生死抉择,悲情,1,吕伯奢；家人；曹操；童儿；陈宫,曹操与陈宫路遇吕伯奢，被邀至庄中。吕伯奢外出沽酒，曹操疑其告密，不顾陈宫劝阻，执意提剑欲杀吕家满门。,llm
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,3,【第三场】,【第三场】,疑心与误杀,疑心与误杀,1,吕伯奢；店家；曹操；陈宫,曹操误杀吕伯奢全家，陈宫劝阻无效，曹操又杀吕伯奢灭口，陈宫心生悔意，二人投宿客店，陈宫独思曹操奸诈。,llm
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,3,【第三场】,【第三场】,忠义与背叛,忠义,1,吕伯奢；店家；曹操；陈宫,曹操误杀吕伯奢全家，陈宫劝阻无效，曹操又杀吕伯奢灭口，陈宫心生悔意，二人投宿客店，陈宫独思曹操奸诈。,llm
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,3,【第三场】,【第三场】,权力与道德,权力与道德,1,吕伯奢；店家；曹操；陈宫,曹操误杀吕伯奢全家，陈宫劝阻无效，曹操又杀吕伯奢灭口，陈宫心生悔意，二人投宿客店，陈宫独思曹操奸诈。,llm
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,0,序幕/前置内容,序幕/前置内容,权谋,权谋,1,,# 《捉放曹》；# （一名：《中牟县》；一名：《陈宫计》）,keyword
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,0,序幕/前置内容,序幕/前置内容,家国,家国,1,,# 《捉放曹》；# （一名：《中牟县》；一名：《陈宫计》）,keyword
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《捉放曹》；# （一名：《中牟县》；一名：《陈宫计》）,keyword
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,0,序幕/前置内容,序幕/前置内容,公案,公案,1,,# 《捉放曹》；# （一名：《中牟县》；一名：《陈宫计》）,keyword
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,0,序幕/前置内容,序幕/前置内容,离散,离散,1,,# 《捉放曹》；# （一名：《中牟县》；一名：《陈宫计》）,keyword
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,1,【第一场】,【第一场】,手足之情,情爱,1,二家院；邓伯道；邓元；邓方,邓伯道携二子祭奠亡弟，坟前哀悼时突闻黑水国造反，祸事临头，仓促返家。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,1,【第一场】,【第一场】,丧亲之痛,悲情,1,二家院；邓伯道；邓元；邓方,邓伯道携二子祭奠亡弟，坟前哀悼时突闻黑水国造反，祸事临头，仓促返家。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,2,【第二场】,【第二场】,战乱离散,战争,1,二家院；众家丁；邓伯道；金氏,黑水国造反逼近，邓伯道决定携弟妇金氏及二子逃往潼关，将家财托付众家丁，全家拜别后匆忙离去。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,2,【第二场】,【第二场】,家族责任,使命,1,二家院；众家丁；邓伯道；金氏,黑水国造反逼近，邓伯道决定携弟妇金氏及二子逃往潼关，将家财托付众家丁，全家拜别后匆忙离去。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,2,【第二场】,【第二场】,主仆情义,忠义,1,二家院；众家丁；邓伯道；金氏,黑水国造反逼近，邓伯道决定携弟妇金氏及二子逃往潼关，将家财托付众家丁，全家拜别后匆忙离去。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,3,【第三场】,【第三场】,侵略,侵略,1,番王,番王石勒率军一路斩关夺寨，抵达文水县，下令巴都鲁继续进攻，展现其侵略势头。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,3,【第三场】,【第三场】,战争,战争,1,番王,番王石勒率军一路斩关夺寨，抵达文水县，下令巴都鲁继续进攻，展现其侵略势头。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,4,【第四场】,【第四场】,逃亡,悲情,1,邓伯道；邓方；金氏,邓伯道一家逃难途中，翻山越岭，遭遇番兵追击，金氏被风旗卷走，众人失散，危机加剧。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,4,【第四场】,【第四场】,战乱,战争,1,邓伯道；邓方；金氏,邓伯道一家逃难途中，翻山越岭，遭遇番兵追击，金氏被风旗卷走，众人失散，危机加剧。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,4,【第四场】,【第四场】,家庭离散,亲情,1,邓伯道；邓方；金氏,邓伯道一家逃难途中，翻山越岭，遭遇番兵追击，金氏被风旗卷走，众人失散，危机加剧。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,4,【第四场】,【第四场】,苦难,苦难,1,邓伯道；邓方；金氏,邓伯道一家逃难途中，翻山越岭，遭遇番兵追击，金氏被风旗卷走，众人失散，危机加剧。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,5,【第五场】,【第五场】,舍己为人,舍己为人,1,邓伯道；邓元；邓方；金氏,邓伯道为保侄儿邓方，忍痛将亲子邓元绑在桑树上并留下血书，携侄儿逃难。金氏逃脱贼兵后救下邓元，二人相认并决定投奔潼关。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,5,【第五场】,【第五场】,亲情与责任,亲情,1,邓伯道；邓元；邓方；金氏,邓伯道为保侄儿邓方，忍痛将亲子邓元绑在桑树上并留下血书，携侄儿逃难。金氏逃脱贼兵后救下邓元，二人相认并决定投奔潼关。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,5,【第五场】,【第五场】,忠义,忠义,1,邓伯道；邓元；邓方；金氏,邓伯道为保侄儿邓方，忍痛将亲子邓元绑在桑树上并留下血书，携侄儿逃难。金氏逃脱贼兵后救下邓元，二人相认并决定投奔潼关。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,5,【第五场】,【第五场】,乱世离散,离散,1,邓伯道；邓元；邓方；金氏,邓伯道为保侄儿邓方，忍痛将亲子邓元绑在桑树上并留下血书，携侄儿逃难。金氏逃脱贼兵后救下邓元，二人相认并决定投奔潼关。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,0,序幕/前置内容,序幕/前置内容,权谋,权谋,1,,# 《桑园寄子》（一名：《黑水国》）,keyword
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,0,序幕/前置内容,序幕/前置内容,战争,战争,1,,# 《桑园寄子》（一名：《黑水国》）,keyword
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,0,序幕/前置内容,序幕/前置内容,家国,家国,1,,# 《桑园寄子》（一名：《黑水国》）,keyword
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《桑园寄子》（一名：《黑水国》）,keyword
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,0,序幕/前置内容,序幕/前置内容,情爱,情爱,1,,# 《桑园寄子》（一名：《黑水国》）,keyword
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,0,序幕/前置内容,序幕/前置内容,离散,离散,1,,# 《桑园寄子》（一名：《黑水国》）,keyword
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,1,【第一场】,【第一场】,忠义,忠义,1,刘玉；刘璋；探子；王累；马超,刘璋得知马超降刘备攻成都，欲让西川。刘玉与王累劝阻，刘玉登城与马超对峙，被马超射死，王累下令守城。,llm
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,1,【第一场】,【第一场】,战争,战争,1,刘玉；刘璋；探子；王累；马超,刘璋得知马超降刘备攻成都，欲让西川。刘玉与王累劝阻，刘玉登城与马超对峙，被马超射死，王累下令守城。,llm
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,1,【第一场】,【第一场】,投降与抵抗,投降与抵抗,1,刘玉；刘璋；探子；王累；马超,刘璋得知马超降刘备攻成都，欲让西川。刘玉与王累劝阻，刘玉登城与马超对峙，被马超射死，王累下令守城。,llm
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,3,【第三场】,【第三场】,忠义与背叛,忠义,1,刘璋；四白龙套；王累；马超,马超劝降刘璋，刘璋以分土相诱拒绝；马超放火烧民房逼降，刘璋为百姓安危决定开城，王累劝阻无效。,llm
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,3,【第三场】,【第三场】,仁政与暴虐,仁政与暴虐,1,刘璋；四白龙套；王累；马超,马超劝降刘璋，刘璋以分土相诱拒绝；马超放火烧民房逼降，刘璋为百姓安危决定开城，王累劝阻无效。,llm
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,3,【第三场】,【第三场】,权力与牺牲,权力与牺牲,1,刘璋；四白龙套；王累；马超,马超劝降刘璋，刘璋以分土相诱拒绝；马超放火烧民房逼降，刘璋为百姓安危决定开城，王累劝阻无效。,llm
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,4,【第四场】,【第四场】,权谋,权谋,1,刘备；刘璋,刘备与刘璋在城门口相遇，二人互相谦让后携手入城，表面和睦但暗藏紧张。,llm
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,4,【第四场】,【第四场】,虚伪和睦,虚伪和睦,1,刘备；刘璋,刘备与刘璋在城门口相遇，二人互相谦让后携手入城，表面和睦但暗藏紧张。,llm
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,4,【第四场】,【第四场】,兄弟情谊,亲情,1,刘备；刘璋,刘备与刘璋在城门口相遇，二人互相谦让后携手入城，表面和睦但暗藏紧张。,llm
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,5,【第五场】,【第五场】,权力争夺,权力争夺,1,严颜；众人；刘备；刘璋；诸葛亮；赵云；魏延；黄忠,刘璋质问刘备带兵入成都，诸葛亮与四将威逼刘璋让印，刘璋被迫交出成都，刘备假意安抚并安排其前往荆州。,llm
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,5,【第五场】,【第五场】,同宗相残,同宗相残,1,严颜；众人；刘备；刘璋；诸葛亮；赵云；魏延；黄忠,刘璋质问刘备带兵入成都，诸葛亮与四将威逼刘璋让印，刘璋被迫交出成都，刘备假意安抚并安排其前往荆州。,llm
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,5,【第五场】,【第五场】,假仁假义,忠义,1,严颜；众人；刘备；刘璋；诸葛亮；赵云；魏延；黄忠,刘璋质问刘备带兵入成都，诸葛亮与四将威逼刘璋让印，刘璋被迫交出成都，刘备假意安抚并安排其前往荆州。,llm
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,5,【第五场】,【第五场】,被迫屈服,被迫屈服,1,严颜；众人；刘备；刘璋；诸葛亮；赵云；魏延；黄忠,刘璋质问刘备带兵入成都，诸葛亮与四将威逼刘璋让印，刘璋被迫交出成都，刘备假意安抚并安排其前往荆州。,llm
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,0,序幕/前置内容,序幕/前置内容,战争,战争,1,,# 《取成都》；# （一名：《石伏岩》）,keyword
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《取成都》；# （一名：《石伏岩》）,keyword
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,0,序幕/前置内容,序幕/前置内容,情爱,情爱,1,,# 《取成都》；# （一名：《石伏岩》）,keyword
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,2,【第二场】,【第二场】,战争,战争,1,,,keyword
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,2,【第二场】,【第二场】,亲情,亲情,1,,,keyword
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,2,【第二场】,【第二场】,情爱,情爱,1,,,keyword
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,1,【第一场】,【第一场】,仁义,忠义,1,丫鬟；媒婆；家院；江氏；韩廷凤,韩廷凤新婚之夜发现新娘江氏因丈夫病重被迫卖身，心生怜悯，退还婚书并赠银百两，送其回家团聚。,llm
