doc_id,doc_title,collection_dir,collection_code,collection_name,collection_label,work_code,work_title_hint,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,吕伯奢,曹操,协助,4,协助；对话；提及,吕伯奢杀猪沽酒款待曹操,llm_refined,0.9
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,吕伯奢,陈宫,对话,3,对话,吕伯奢对陈宫说：岂敢，不知者不怪,llm_refined,0.7
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,班头甲,陈宫,对话,3,对话,班头甲：捉拿曹操事，报与太爷知,llm_refined,0.7
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,陈宫,吕伯奢,对话,3,对话,陈宫唱：见一老丈在路旁,llm_refined,0.7
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,陈宫,班头甲,对话,3,对话,陈宫：身受皇恩，与黎民，判断冤情,llm_refined,0.7
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,店家,陈宫,对话,2,对话,店家：是了,llm_refined,0.6
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,曹操,家人,对话,2,对话,曹操唱：家父与他常来往，当年结拜一炉香。曹操抬头四下望，伙计们将刀磨快些！,llm_refined,0.6
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,曹操,店家,对话,2,对话,曹操：店家哪里？,llm_refined,0.6
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,班头乙,曹操,同场共现,2,同场共现；对话,班头乙与曹操同场上场,llm_refined,0.5
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,班头甲,曹操,汇报,2,对抗；提及；汇报,班头甲向陈宫汇报捉拿曹操事,llm_refined,0.7
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,吕伯奢,童儿,对话,1,对话,吕伯奢唱：怪不得昨晚灯花放，今日喜鹊叫门前。只说大祸从天降，贵客临门到我庄,llm_refined,0.6
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,家人,曹操,对话,1,对话,家人：哎呀！,llm_refined,0.5
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,家人,陈宫,对话,1,对话,家人：我们把它捆而杀之！,llm_refined,0.5
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,店家,曹操,对话,1,对话,店家：来了！,llm_refined,0.5
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,班头甲,班头乙,对话,1,对话,班头甲：伙计们，将曹操押上堂来,llm_refined,0.6
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,童儿,吕伯奢,对话,1,对话,童儿：迎接家爷,llm_refined,0.5
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,门子,陈宫,对话,1,对话,门子：有,llm_refined,0.5
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,陈宫,店家,对话,1,对话,陈宫：不要下了鞍蹬，明日早行,llm_refined,0.5
pdf_01000000__01001006___06011d42c6,捉放曹,01000000,1000000,《戏考》,《戏考》（1000000）,01001006,捉放曹,陈宫,门子,对话,1,对话,陈宫：少刻奉陪。来，,llm_refined,0.5
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,邓伯道,邓方,命令,10,协助；命令；对话,邓伯道命邓方去叫爹爹,llm_refined,0.9
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,邓伯道,邓元,命令,9,命令；对话,邓伯道命邓元去叫叔父,llm_refined,0.9
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,邓元,邓伯道,评价,8,对话；评价,邓元哭诉‘我的父心太狠要把儿伤’,llm_refined,0.85
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,邓方,邓伯道,对话,7,对话,参见（爹爹）（伯父）。,llm_refined,0.8
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,邓伯道,金氏,命令,6,协助；同场共现；命令；对话,邓伯道告知金氏黑水国造反，并决定逃往潼关,llm_refined,0.85
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,二家院,邓伯道,汇报,5,协助；对话；汇报,二家院禀报黑水国造反,llm_refined,0.85
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,邓伯道,二家院,命令,5,命令；对话,邓伯道将万贯家财托付二家院，并承诺平分,llm_refined,0.85
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,金氏,邓元,协助,5,协助；对话,金氏救下邓元，并决定带他投奔潼关,llm_refined,0.85
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,邓元,金氏,汇报,4,对话；汇报,邓元向金氏说明被绑经过并出示血书,llm_refined,0.8
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,金氏,邓伯道,协助,4,协助；对话,金氏提议收拾逃往潼关，并随后收拾行李,llm_refined,0.8
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,邓元,邓方,同场共现,2,同场共现；对话,（邓元、邓方同上。）,llm_refined,0.7
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,邓方,邓元,对话,2,对话,"爹爹,我父,爹爹吓!",llm_refined,0.7
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,二家院,众家丁,对话,1,对话,嗳，列位，员外东人他们俱已去了，倘若贼兵到此，你我如何是好？,llm_refined,0.6
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,二家院,邓元,对话,1,对话,有请二位少爷。,llm_refined,0.6
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,众家丁,二家院,对话,1,对话,员外吓！,llm_refined,0.6
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,番王,巴都鲁,命令,1,命令,番王白：巴都鲁！杀！,llm_refined,0.7
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,邓伯道,众家丁,对话,1,对话,众家丁，你等请上，受我全家一拜！,llm_refined,0.6
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,邓伯道,家人,提及,1,提及,眼见得一家人四下分开。,llm_refined,0.5
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,邓方,金氏,对话,1,对话,家乡何在？,llm_refined,0.6
pdf_01000000__01001007___1b262d262b,桑园寄子,01000000,1000000,《戏考》,《戏考》（1000000）,01001007,桑园寄子,金氏,家人,命令,1,命令,一家人逃性命哪顾家财。,llm_refined,0.5
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,刘璋,刘备,对抗,23,命令；对抗；对话；提及；试探,刘璋质问刘备为何带兵夺成都,llm,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,刘备,刘璋,同场共现,18,假意安抚；同场共现；对话；试探,（〖急急风〗。马超领四白龙套同上，同进城。黄忠、严颜、魏延、赵云同上。刘璋上，坐城外。黄忠、严颜、魏延、赵云同进城。四红龙套同上，车夫推诸葛亮同上，进城。刘备上,stage_direction,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,刘璋,刘玉,命令,11,命令；对话,刘璋命刘玉敌楼答话,llm,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,王累,刘璋,汇报,11,劝阻；对话；汇报,王累上殿奏报马超来攻,llm,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,马超,刘璋,对抗,11,对抗；对话；提及,"某奉军师将领遣,打马来在都城边。快叫刘璋把城献,若少迟延杀进关。",llm,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,诸葛亮,刘璋,对抗,10,同场共现；对抗；对话,诸葛亮以‘不得已而为之’回应刘璋,llm,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,刘玉,刘璋,对话,9,劝阻；对话,儿臣有本启奏。,adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,诸葛亮,刘备,协助,8,协助；同场共现；对话,诸葛亮提议让刘璋去荆州,llm,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,刘玉,王累,对话,7,,"君臣踌躇无计定,",adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,刘璋,马超,对抗,7,对抗；对话,刘璋以分土相诱拒绝投降,llm,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,刘璋,王累,对话,6,,卿家平身。,adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,严颜,刘璋,对话,5,威胁；对话,若稍迟延一命倾。,adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,刘备,诸葛亮,对话,5,,"吓,先生见过蜀主。",adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,刘璋,严颜,对话,5,对话；谴责,"见几员虎将怒气生,又只见严颜老将军。孤命你镇守巴州郡,你为何背地里降顺他人?",adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,王累,马超,对抗,5,对抗；对话,王累骂马超卖国求荣,llm,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,马超,刘玉,对抗,4,对抗；对话,马超射死刘玉,llm,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,刘璋,诸葛亮,对话,3,,"罢了,一旁坐下。",adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,王累,刘玉,协助,3,协助；对话,王累保驾随刘玉登城,llm,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,赵云,刘璋,威胁,3,,赵云唱‘恼了常山赵将军’,llm,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,魏延,刘璋,威胁,3,,魏延唱‘你今不把成都献’,llm,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,黄忠,刘璋,威胁,3,,黄忠唱‘你今不把成都献’,llm,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,龙套,刘璋,同场共现,3,同场共现；对话,（〖急急风〗。马超领四白龙套同上，同进城。黄忠、严颜、魏延、赵云同上。刘璋上，坐城外。黄忠、严颜、魏延、赵云同进城。四红龙套同上，车夫推诸葛亮同上，进城。刘备上,stage_direction,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,刘玉,刘备,提及,2,对话；提及,"父王说话不必惊,细听儿臣奏分明:刘备纵有千员将,不让西川又怎生?",mention,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,众人,刘备,对话,1,,"让印!蝼蚁尚且贪性命,不让成都我命难存。没奈何取出了西川印,先王吓,宗兄,从今后你执掌锦绣春。",adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,刘备,龙套,同场共现,1,,（〖急急风〗。马超领四白龙套同上，同进城。黄忠、严颜、魏延、赵云同上。刘璋上，坐城外。黄忠、严颜、魏延、赵云同进城。四红龙套同上，车夫推诸葛亮同上，进城。刘备上,stage_direction,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,刘玉,马超,对抗,1,,刘玉骂马超该问斩,llm,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,刘璋,众人,对话,1,,"呀呀呸!实指望年迈苍苍忠心耿,却原来卖国求荣狗肺心!",adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,刘璋,探子,对话,1,,"驾坐西川,恨张松,归顺桃园。",adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,刘璋,魏延,对话,1,,"这几句言语实难听,都是诸葛定计行。向前与他把话论,说上几句待怎生?",adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,探子,刘备,汇报,1,,"启禀大王:马超降顺刘备,带领人马,夺取成都。",mention,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,探子,刘璋,对话,1,,"启禀大王:马超降顺刘备,带领人马,夺取成都。",adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,王累,刘备,提及,1,,"启奏大王,马超降了刘备,带领人马,前来夺取成都,大王何以坐视不理?",mention,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,诸葛亮,龙套,同场共现,1,,（〖急急风〗。马超领四白龙套同上，同进城。黄忠、严颜、魏延、赵云同上。刘璋上，坐城外。黄忠、严颜、魏延、赵云同进城。四红龙套同上，车夫推诸葛亮同上，进城。刘备上,stage_direction,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,赵云,黄忠,对话,1,,恼了常山赵将军。,adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,01000000,1000000,《戏考》,《戏考》（1000000）,01001008,取成都,马超,刘备,提及,1,,"我这里降刘备也是正道,我劝你让成都免动枪刀。",mention,
