doc_id,doc_title,collection_dir,collection_code,collection_name,collection_label,work_code,work_title_hint,scene_id,scene_index,scene,line_no,start_line,end_line,location,time_hint,main_event,dominant_action,summary,conflict_stage,tension_level,key_characters,theme_labels,scene_function,narrative_turning_point,characters_present,line_count,dialogue_count,lyric_count,dialogue_density,lyric_density,speech_density,stage_direction_count,narration_count,llm_error
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,pdf_01000000__01001009___abd1be1808__scene__005,5,【第五场】,167,167,214,途中,白天,吴惠泉买下金氏之子韩遇运,交易与告别,吴惠泉归家途中遇金氏卖子，以五十两银子买下韩遇运为子，金氏含泪告别养子。,发展,2,吴惠泉；金氏,买卖；离散；情爱；收养,推进,吴惠泉买子，为后续家庭关系埋下伏笔,吴惠泉；金氏,29,26,0,0.5417,0.0,0.5417,3,0,
pdf_01000000__01001009___abd1be1808,硃砂痣,01000000,1000000,《戏考》,《戏考》（1000000）,01001009,硃砂痣,pdf_01000000__01001009___abd1be1808__scene__006,6,【第六场】,215,215,273,韩廷凤家中,白天,韩廷凤认出韩遇运为失散亲子,认亲,吴惠泉将买来的孩童韩遇运送给韩廷凤为子，韩廷凤发现韩遇运正是自己失散多年的亲生儿子。,高潮,5,韩廷凤；吴惠泉；韩遇运,亲情；因果报应；情爱,反转,韩遇运讲述身世，韩廷凤发现其脚上朱砂痣，确认父子关系,韩廷凤；吴惠泉；韩遇运；吴惠泉、韩廷凤,93,83,0,1.4068,0.0,1.4068,5,5,
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,pdf_01000000__01001010___86bc12e35b__scene__000,0,序幕/前置内容,1,1,28,,,# 《黄金台》；# （一名：《田单救主》；一名：《搜府盘关》；一名：《乐毅伐齐》）,命令,# 《黄金台》；# （一名：《田单救主》；一名：《搜府盘关》；一名：《乐毅伐齐》）,铺垫,0,,权谋；战争；家国；亲情；公案；情爱；离散,引子,救,,2,0,0,0.0,0.0,0.0,0,2,
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,pdf_01000000__01001010___86bc12e35b__scene__001,1,【第一场】,29,29,34,大街,深夜,田单巡街，衙役捉拿犯夜者,巡街盘查,田单深夜掌灯巡街，命衙役盘查可疑之人。衙役甲、乙发现并捉拿一名犯夜者，准备向田单讨赏。,铺垫,2,田单；衙役甲；衙役乙,忠义；执法严明,引子,无显著转折，为后续冲突埋下伏笔,田单；二衙役；衙役甲；衙役乙,9,9,0,1.5,0.0,1.5,0,0,
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,pdf_01000000__01001010___86bc12e35b__scene__002,2,【第二场】,35,35,145,田单府衙,夜静更深,伊立搜府，田单让田法章扮女装应对,搜府与伪装,伊立率校尉搜府，田单让田法章扮成小妹，与乳娘一同应对。伊立怀疑世子藏匿，田单周旋，伊立坚持要见田姑娘。,冲突,4,田单；伊立；田法章；乳娘,忠义；权谋；权力压迫,推进,田单决定让田法章扮女装，冲突升级至面对面搜查,田单；田法章；家院；乳娘；伊立；四校尉,137,125,0,1.1261,0.0,1.1261,7,5,
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,pdf_01000000__01001011___b32a64375f__scene__000,0,序幕/前置内容,1,1,18,,夜,# 《文昭关》 （一名：《一夜白须》）,命令,# 《文昭关》 （一名：《一夜白须》）,铺垫,0,,家国；亲情；离散,引子,,,1,0,0,0.0,0.0,0.0,0,1,
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,pdf_01000000__01001011___b32a64375f__scene__001,1,【第一场】,19,19,24,昭关附近山野及东皋公家,白日,伍员与东皋公相遇，东皋公认出伍员并邀其暂住,求助与接纳,伍员逃至昭关，遇隐士东皋公。东皋公识破其身份，告知必经昭关，并邀其暂住家中，承诺助其出关。,铺垫,3,东皋公；伍员,悲情；忠义；隐士相助,引子,东皋公认出伍员并承诺相助，为后续出关计划埋下伏笔,东皋公；伍员；童儿,43,41,1,6.8333,0.1667,7.0,1,0,
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,pdf_01000000__01001011___b32a64375f__scene__002,2,【第二场】,25,25,34,东皋公后花园,夜晚至次日清晨,伍员因愁苦一夜须发皆白，东皋公发现后告知可借此过关，并计划请皇甫讷相助。,伍员倾诉愁苦，东皋公安慰并设计救其出关。,伍员被困昭关，夜不能寐，悲愤交加，东皋公设计助其过关，发现伍员须发皆白，恰可蒙混过关。,发展,4,东皋公；伍员；童儿,忠义；复仇；困境与转机；权谋,推进,伍员须发变白，成为过关转机，东皋公提出具体解救方案。,伍员；东皋公；童儿,27,23,1,2.3,0.1,2.4,2,1,
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,pdf_01000000__01001011___b32a64375f__scene__003,3,【第四场】,35,35,40,东皋公宅邸,白天,东皋公与皇甫讷商议并实施李代桃僵之计，助伍员出关。,商议计策并开始装扮,东皋公邀请皇甫讷，利用其与伍员相貌相似，设计让伍员扮作随从混出昭关，皇甫讷扮作伍员被擒。,转折,3,东皋公；伍员；皇甫讷,权谋；复仇；忠义,推进,东皋公提出具体计策，伍员出关计划进入实施阶段。,皇甫讷；童儿；东皋公；伍员,32,31,1,5.1667,0.1667,5.3333,0,0,
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,pdf_01000000__01001011___b32a64375f__scene__004,4,【第五场】,41,41,46,昭关,白天,皇甫讷冒充伍子胥过关被识破,抓捕,皇甫讷假扮伍子胥到昭关挂号，米南适见其与图形相似，下令将其绑赴帅府。,发展,3,皇甫讷；米南适,权谋；悲情；身份伪装,推进,皇甫讷被米南适识破并下令抓捕，冲突升级,米南适；四青袍；皇甫讷,13,12,0,2.0,0.0,2.0,1,0,
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,pdf_01000000__01001011___b32a64375f__scene__005,5,【第六场】,47,47,52,昭关外,白天,伍员拜谢恩人，继续前往吴国,拜谢,伍员庆幸已过昭关，拜谢东皋公与皇甫讷后，决意继续奔往吴国，完成复仇大业。,收束,1,伍员,复仇；悲情；感恩,收束,无转折，为前段过关情节的收束,伍员,2,1,0,0.1667,0.0,0.1667,1,0,
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,pdf_01000000__01001011___b32a64375f__scene__006,6,【第七场】,53,53,137,昭关,白天,米南适误抓皇甫讷，东皋公出面解救并掩护伍子胥过关。,东皋公设计解救皇甫讷并掩护伍子胥,东皋公设计让皇甫讷冒充伍子胥被擒，米南适误抓后经东皋公说情释放，伍子胥得以混出昭关。,高潮,4,东皋公；米南适；皇甫讷,权谋；误会；忠义,反转,米南适误认皇甫讷为伍子胥，东皋公借机解救并掩护真伍子胥过关。,米南适；皇甫讷；东皋公；四青袍,42,35,0,0.4118,0.0,0.4118,5,2,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,01000000,1000000,《戏考》,《戏考》（1000000）,01001012,黄鹤楼,pdf_01000000__01001012___3dcca783f4__scene__000,0,序幕/前置内容,1,1,28,,,# 《黄鹤楼》；# （一名：《过江赴宴》；一名：《竹中藏令》）,命令,# 《黄鹤楼》；# （一名：《过江赴宴》；一名：《竹中藏令》）,铺垫,0,,忠义；权谋；战争；家国；情爱；离散,引子,,,2,0,0,0.0,0.0,0.0,0,2,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,01000000,1000000,《戏考》,《戏考》（1000000）,01001012,黄鹤楼,pdf_01000000__01001012___3dcca783f4__scene__001,1,【第一场】,29,29,36,荆州刘备帐中,本月十六日前,诸葛亮说服刘备过江赴东吴宴，仅带赵云保驾，并赐竹节为退兵之计。,劝说与决策,刘备接东吴书信，诸葛亮识破周瑜奸计，仍劝刘备过江赴宴，仅派赵云保驾。张飞怒责诸葛亮，周瑜准备江口相迎。,发展,4,刘备；诸葛亮；赵云；张飞；周瑜,权谋；忠义；权谋,推进,诸葛亮以竹节为信物，设定十六日回朝，为后续冲突埋下伏笔。,刘备；刘封；诸葛亮；四红龙套；赵云；张飞；周瑜；甘宁,91,82,8,10.25,1.0,11.25,1,0,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,01000000,1000000,《戏考》,《戏考》（1000000）,01001012,黄鹤楼,pdf_01000000__01001012___3dcca783f4__scene__002,2,【第三场】,37,37,52,江上船中,白天,刘备与周瑜在江上会面并过船,周瑜邀请刘备过船，刘备谨慎回应,刘备与周瑜在江上会面，周瑜邀请刘备过船，刘备谨慎应对，赵云随行护卫，双方表面客气但暗藏机锋。,铺垫,3,刘备；周瑜；赵云,权谋；试探；同盟与对抗,推进,无重大转折，但为后续冲突埋下伏笔,赵云；甘宁；周瑜；刘备,17,13,0,0.8125,0.0,0.8125,4,0,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,01000000,1000000,《戏考》,《戏考》（1000000）,01001012,黄鹤楼,pdf_01000000__01001012___3dcca783f4__scene__003,3,【第四场】,53,53,76,黄鹤楼,宴席前,周瑜以吴侯之命邀刘备登黄鹤楼赴宴，刘备被迫应允。,周瑜设宴并阻止刘备离开,周瑜设宴黄鹤楼，以吴侯之命为由挽留刘备，刘备欲探病被阻，二人表面客套实则暗藏机锋。,铺垫,3,周瑜；刘备,权谋；试探；鸿门宴,推进,周瑜以太后染病为由阻止刘备探病，将宴席地点定于黄鹤楼，为后续冲突埋下伏笔。,周瑜；刘备；甘宁,25,21,0,0.875,0.0,0.875,4,0,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,01000000,1000000,《戏考》,《戏考》（1000000）,01001012,黄鹤楼,pdf_01000000__01001012___3dcca783f4__scene__004,4,【第五场】,77,77,161,黄鹤楼,赤壁之战后,周瑜索要荆州，赵云与周瑜对峙，赵云盗令箭助刘备脱身,索要荆州与争执,周瑜设宴黄鹤楼，向刘备索要荆州，刘备推诿，赵云与周瑜激烈争执，赵云用计盗得令箭，护刘备脱险，周瑜发现后大怒。,高潮,5,刘备；周瑜；赵云；鲁肃,权谋；忠义；冲突；权力争夺,对峙,赵云盗取周瑜令箭，使刘备得以安全下楼，冲突从口头争执转向行动对抗,鲁肃；刘备；周瑜；赵云；赵云、周瑜,67,51,4,0.6,0.0471,0.6471,7,5,
pdf_01000000__01001013___2ec29dd171,天水关,01000000,1000000,《戏考》,《戏考》（1000000）,01001013,天水关,pdf_01000000__01001013___2ec29dd171__scene__000,0,序幕/前置内容,1,1,18,祁山,,# 《天水关》；# （一名：《初出祁山》；一名：《取三郡》）,命令,# 《天水关》；# （一名：《初出祁山》；一名：《取三郡》）,铺垫,0,,权谋；战争；家国；亲情；离散,引子,,,2,0,0,0.0,0.0,0.0,0,2,
pdf_01000000__01001013___2ec29dd171,天水关,01000000,1000000,《戏考》,《戏考》（1000000）,01001013,天水关,pdf_01000000__01001013___2ec29dd171__scene__001,1,【第一场】,19,19,24,金殿,朝堂议事时,诸葛亮呈递出师表，请求北伐，刘禅应允。,进谏与应允,诸葛亮上表请求北伐，刘禅虽不舍但最终同意，并承诺次日长亭饯行。,铺垫,2,刘禅；诸葛亮,忠义；北伐决策；家国,铺垫,刘禅从犹豫到同意，为后续北伐行动奠定基础。,刘禅；内侍；诸葛亮,18,18,0,3.0,0.0,3.0,0,0,
pdf_01000000__01001013___2ec29dd171,天水关,01000000,1000000,《戏考》,《戏考》（1000000）,01001013,天水关,pdf_01000000__01001013___2ec29dd171__scene__002,2,【第二场】,25,25,32,长亭,出征前,刘禅与诸葛亮长亭饯行，诸葛亮嘱托朝政后发兵出征。,饯行与发兵,刘禅与诸葛亮在长亭饯行，众将整装待发。诸葛亮嘱托朝中政务，刘禅赐酒送别，赵云表态报恩，大军起营出征。,铺垫,1,刘禅；诸葛亮；赵云,忠义；出征；家国,铺垫,无显著转折，为出征前的仪式性铺垫。,魏延；马岱；关兴；张苞；赵云；太监；刘禅；诸葛亮,32,31,0,3.875,0.0,3.875,1,0,
pdf_01000000__01001013___2ec29dd171,天水关,01000000,1000000,《戏考》,《戏考》（1000000）,01001013,天水关,pdf_01000000__01001013___2ec29dd171__scene__003,3,【第三场】,33,33,38,天水关大帐,白天,姜维请命出战赵云,命令与请战,马遵因韩德父子战败而高悬免战牌，姜维主动请缨，受命率本部人马迎战赵云，并表达擒孔明捉赵云的决心。,发展,3,马遵；姜维,忠义；权谋；对抗,推进,姜维主动请战，从被动防守转为主动出击，冲突升级,马遵；报子；姜维；四绿龙套,26,23,3,3.8333,0.5,4.3333,0,0,
pdf_01000000__01001013___2ec29dd171,天水关,01000000,1000000,《戏考》,《戏考》（1000000）,01001013,天水关,pdf_01000000__01001013___2ec29dd171__scene__004,4,【第四场】,39,39,42,战场,白天,赵云与姜维交战，姜维击败赵云,交战,赵云与姜维在战场相遇，赵云自报家门，姜维不惧并扬言擒拿赵云，二人交锋后姜维获胜，准备回营报功。,冲突,4,赵云；姜维,忠义；对抗；英雄相惜,推进,姜维击败赵云，展现其勇猛，为后续剧情铺垫,赵云；姜维,7,0,7,0.0,1.75,1.75,0,0,
pdf_01000000__01001013___2ec29dd171,天水关,01000000,1000000,《戏考》,《戏考》（1000000）,01001013,天水关,pdf_01000000__01001013___2ec29dd171__scene__005,5,【第五场】,43,43,50,蜀营帐内,赵云败回后,诸葛亮听取赵云败报，部署计策对付姜维,下令,赵云败回，向诸葛亮汇报战况，提及姜维勇猛。诸葛亮下令众将，安排计策引姜维至凤凰山，欲一战定中原。,发展,3,赵云；诸葛亮；魏延；马岱；关兴；张苞,权谋；战争；将帅关系,推进,诸葛亮得知姜维姓名，开始针对性布局,赵云；诸葛亮；四红龙套；魏延、马岱、关兴、张苞；魏延；马岱；关兴；张苞,22,16,5,2.0,0.625,2.625,1,0,
pdf_01000000__01001013___2ec29dd171,天水关,01000000,1000000,《戏考》,《戏考》（1000000）,01001013,天水关,pdf_01000000__01001013___2ec29dd171__scene__006,6,【第六场】,51,51,80,天水关城下,白天,魏延假扮姜维诈城被马遵识破，双方交战,诈城与拒城,马遵得知姜维降汉后惊怒，闭城不纳。魏延假扮姜维诈城被识破，马遵放箭拒之，关兴、张苞与姜维交战。,冲突,4,马遵；魏延；姜维,忠义；权谋；战争,推进,马遵识破诈城并放箭，冲突升级为直接交战,报子；马遵；魏延；姜维,16,3,6,0.1,0.2,0.3,5,2,
pdf_01000000__01001013___2ec29dd171,天水关,01000000,1000000,《戏考》,《戏考》（1000000）,01001013,天水关,pdf_01000000__01001013___2ec29dd171__scene__007,7,【第七场】,81,81,97,天水关战场,两军交战之时,姜维被围投降，诸葛亮收服姜维,劝降与归降,诸葛亮设伏擒姜维，劝其归降。姜维因孝心被感化，投降蜀汉，诸葛亮大喜，托付兵权。,高潮,4,诸葛亮；姜维,忠义；孝道；招贤纳士；使命,高潮,姜维从抵抗转为归降，诸葛亮获得重要将领,诸葛亮；魏延；马岱；关兴；张苞；姜维；魏延、马岱、关兴、张苞,23,6,11,0.3529,0.6471,1.0,4,2,
pdf_01000000__01001014___552f523069,七星灯,01000000,1000000,《戏考》,《戏考》（1000000）,01001014,七星灯,pdf_01000000__01001014___552f523069__scene__000,0,序幕/前置内容,1,1,16,,,# 《七星灯》 （一名：《孔明求寿》）,命令,# 《七星灯》 （一名：《孔明求寿》）,铺垫,0,,战争；家国,引子,,,1,0,0,0.0,0.0,0.0,0,1,
pdf_01000000__01001014___552f523069,七星灯,01000000,1000000,《戏考》,《戏考》（1000000）,01001014,七星灯,pdf_01000000__01001014___552f523069__scene__001,1,【第一场】,17,17,124,诸葛亮营帐,两军对峙期间,诸葛亮送脂粉裙钗羞辱司马懿，反被司马懿通过旗牌探知虚实。,汇报与质问,诸葛亮派旗牌送脂粉裙钗羞辱司马懿，反被司马懿识破计谋并款待旗牌，套取诸葛亮饮食减少的情报，导致诸葛亮计谋失败，感叹司马懿智勇双全。,冲突,4,诸葛亮；旗牌,权谋；羞辱与反羞辱；情爱,推进,诸葛亮从主动羞辱转为被动暴露弱点，计谋被司马懿化解。,诸葛亮；旗牌；我说；他说道；小人说道,52,19,0,0.1759,0.0,0.1759,5,28,
pdf_01000000__01001014___552f523069,七星灯,01000000,1000000,《戏考》,《戏考》（1000000）,01001014,七星灯,pdf_01000000__01001014___552f523069__scene__002,2,【第二场】,125,125,174,五丈原蜀营,夜晚至四更,诸葛亮病逝并安排后事,诸葛亮托付遗表、密授锦囊、预言魏延反叛,诸葛亮病重，安排后事，托付遗表，密授锦囊，预言魏延必反，最终病逝五丈原。,高潮,5,诸葛亮；姜维；魏延；李福；杨仪；王平；马岱,忠义；使命；权谋；传承,高潮,诸葛亮病逝，蜀汉核心人物陨落，剧情转向后诸葛亮时代,司马懿；姜维；诸葛亮；魏延；李福；王平；杨仪；马岱；王平、姜维；马岱、杨仪、王平、姜维,104,88,0,1.76,0.0,1.76,5,11,
